,screenx,screeny,ms,seconds,xpos,ypos
29,304.0,-27.0,241.51805555555558,0.24151805555555558,0.4946031746031746,-0.04392857142857143
30,313.0,-30.0,245.68472222222226,0.24568472222222226,0.5092460317460318,-0.04880952380952381
31,323.0,-32.0,249.85138888888892,0.24985138888888891,0.525515873015873,-0.05206349206349206
32,333.0,-35.0,254.01805555555555,0.25401805555555557,0.5417857142857143,-0.05694444444444444
33,342.0,-38.0,258.18472222222226,0.2581847222222223,0.5564285714285714,-0.061825396825396825
34,352.0,-41.0,262.325,0.262325,0.5726984126984127,-0.06670634920634921
35,361.0,-43.0,266.4916666666667,0.2664916666666667,0.5873412698412699,-0.06996031746031746
36,371.0,-45.0,270.6583333333333,0.2706583333333333,0.6036111111111111,-0.07321428571428572
37,380.0,-47.0,274.825,0.274825,0.6182539682539683,-0.07646825396825396
38,390.0,-47.0,278.9916666666667,0.2789916666666667,0.6345238095238095,-0.07646825396825396
39,411.0,-60.0,287.32500000000005,0.28732500000000005,0.6686904761904762,-0.09761904761904762
40,418.0,-62.0,291.4916666666667,0.29149166666666665,0.6800793650793651,-0.10087301587301588
41,428.0,-66.0,295.6583333333333,0.2956583333333333,0.6963492063492064,-0.10738095238095238
42,437.0,-68.0,299.825,0.299825,0.7109920634920635,-0.11063492063492064
43,446.0,-71.0,303.9916666666667,0.30399166666666666,0.7256349206349206,-0.11551587301587302
44,455.0,-75.0,308.15833333333336,0.30815833333333337,0.7402777777777778,-0.12202380952380952
45,464.0,-79.0,312.325,0.31232499999999996,0.7549206349206349,-0.12853174603174602
46,473.0,-81.0,316.4916666666666,0.3164916666666666,0.7695634920634921,-0.13178571428571428
47,482.0,-85.0,320.65833333333336,0.3206583333333334,0.7842063492063492,-0.1382936507936508
48,491.0,-88.0,324.825,0.324825,0.7988492063492063,-0.14317460317460318
49,501.0,-93.0,328.9555555555556,0.32895555555555556,0.8151190476190476,-0.1513095238095238
50,517.0,-105.0,337.28749999999997,0.33728749999999996,0.8411507936507937,-0.17083333333333334
51,529.0,-107.0,341.4555555555555,0.3414555555555555,0.8606746031746032,-0.1740873015873016
52,537.0,-112.0,345.62222222222226,0.3456222222222223,0.8736904761904762,-0.18222222222222223
53,546.0,-116.0,349.7875,0.34978750000000003,0.8883333333333333,-0.18873015873015872
54,555.0,-120.0,353.9555555555555,0.3539555555555555,0.9029761904761905,-0.19523809523809524
55,563.0,-125.0,358.1222222222222,0.35812222222222223,0.9159920634920635,-0.20337301587301587
56,572.0,-119.0,362.3986111111111,0.3623986111111111,0.9306349206349206,-0.19361111111111112
57,580.0,-116.0,366.56388888888887,0.36656388888888886,0.9436507936507936,-0.18873015873015872
58,588.0,-113.0,370.73055555555555,0.37073055555555556,0.9566666666666667,-0.18384920634920635
59,597.0,-111.0,374.8986111111111,0.3748986111111111,0.9713095238095238,-0.1805952380952381
60,605.0,-108.0,379.06388888888887,0.37906388888888887,0.9843253968253969,-0.1757142857142857
61,630.0,-105.0,391.5638888888889,0.39156388888888893,1.025,-0.17083333333333334
62,647.0,-98.0,399.7625,0.39976249999999997,1.0526587301587302,-0.15944444444444444
63,655.0,-93.0,403.93055555555554,0.40393055555555557,1.0656746031746032,-0.1513095238095238
64,664.0,-91.0,408.09583333333336,0.4080958333333334,1.0803174603174603,-0.14805555555555555
65,672.0,-90.0,412.2625,0.4122625,1.0933333333333333,-0.14642857142857144
66,680.0,-89.0,416.43055555555554,0.4164305555555555,1.1063492063492064,-0.1448015873015873
67,688.0,-87.0,420.59583333333336,0.42059583333333334,1.1193650793650793,-0.14154761904761906
68,696.0,-87.0,424.7625,0.4247625,1.1323809523809525,-0.14154761904761906
69,704.0,-84.0,428.90972222222223,0.42890972222222223,1.1453968253968254,-0.13666666666666666
70,712.0,-84.0,433.0763888888889,0.43307638888888894,1.1584126984126983,-0.13666666666666666
71,721.0,-83.0,437.24305555555554,0.43724305555555554,1.1730555555555555,-0.13503968253968254
72,729.0,-82.0,441.40972222222223,0.44140972222222224,1.1860714285714287,-0.13341269841269843
