,screenx,screeny,ms,seconds,xpos,ypos
84,631.0,45.0,741.2125000000001,0.7412125,1.0266269841269842,0.07321428571428572
85,638.0,42.0,745.3791666666667,0.7453791666666667,1.038015873015873,0.06833333333333333
86,645.0,39.0,749.5458333333333,0.7495458333333334,1.049404761904762,0.06345238095238095
87,652.0,35.0,753.7125,0.7537125,1.0607936507936508,0.05694444444444444
88,658.0,32.0,757.8791666666668,0.7578791666666669,1.0705555555555555,0.05206349206349206
89,665.0,29.0,762.1402777777779,0.7621402777777779,1.0819444444444444,0.04718253968253968
90,671.0,24.0,766.3083333333334,0.7663083333333334,1.0917063492063492,0.039047619047619046
91,678.0,21.0,770.475,0.770475,1.1030952380952381,0.034166666666666665
92,684.0,17.0,774.6402777777778,0.7746402777777778,1.1128571428571428,0.02765873015873016
93,691.0,13.0,778.8083333333335,0.7788083333333335,1.1242460317460317,0.021150793650793653
94,697.0,9.0,782.9750000000001,0.7829750000000001,1.1340079365079365,0.014642857142857143
95,704.0,5.0,787.1402777777779,0.7871402777777778,1.1453968253968254,0.008134920634920636
96,710.0,2.0,791.3083333333334,0.7913083333333334,1.1551587301587303,0.003253968253968254
97,717.0,-3.0,795.3208333333334,0.7953208333333335,1.1665476190476192,-0.004880952380952381
98,723.0,-6.0,799.4875000000001,0.7994875,1.1763095238095238,-0.009761904761904762
99,729.0,-12.0,803.6541666666667,0.8036541666666667,1.1860714285714287,-0.019523809523809523
100,735.0,-16.0,807.8208333333334,0.8078208333333334,1.1958333333333333,-0.02603174603174603
101,741.0,-19.0,811.9875000000001,0.8119875000000001,1.2055952380952382,-0.030912698412698413
102,749.0,-24.0,816.1541666666668,0.8161541666666668,1.218611111111111,-0.039047619047619046
103,754.0,-29.0,820.3208333333334,0.8203208333333334,1.2267460317460317,-0.04718253968253968
104,760.0,-33.0,824.4875000000001,0.8244875,1.2365079365079366,-0.05369047619047619
105,766.0,-37.0,828.613888888889,0.8286138888888891,1.2462698412698412,-0.0601984126984127
106,787.0,-51.0,841.1138888888889,0.8411138888888889,1.2804365079365079,-0.08297619047619048
107,793.0,-56.0,845.2805555555556,0.8452805555555556,1.2901984126984127,-0.09111111111111111
108,799.0,-60.0,849.4472222222223,0.8494472222222224,1.2999603174603174,-0.09761904761904762
109,805.0,-65.0,853.6138888888889,0.8536138888888889,1.3097222222222222,-0.10575396825396825
110,811.0,-70.0,857.7805555555557,0.8577805555555557,1.319484126984127,-0.11388888888888889
111,816.0,-76.0,861.9375,0.8619375,1.3276190476190477,-0.12365079365079365
112,823.0,-80.0,866.1027777777779,0.8661027777777779,1.3390079365079366,-0.13015873015873017
113,829.0,-85.0,870.2694444444446,0.8702694444444447,1.3487698412698412,-0.1382936507936508
114,834.0,-89.0,874.4361111111112,0.8744361111111112,1.3569047619047618,-0.1448015873015873
115,839.0,-119.0,878.6027777777779,0.8786027777777778,1.3650396825396827,-0.19361111111111112
116,840.0,-96.0,878.6027777777779,0.8786027777777778,1.3666666666666667,-0.15619047619047619
117,845.0,-117.0,882.7694444444445,0.8827694444444445,1.3748015873015873,-0.19035714285714286
118,846.0,-97.0,882.7694444444445,0.8827694444444445,1.3764285714285716,-0.15781746031746033
119,851.0,-96.0,886.9361111111111,0.8869361111111111,1.3845634920634922,-0.15619047619047619
120,864.0,-90.0,895.2472222222224,0.8952472222222224,1.4057142857142857,-0.14642857142857144
121,869.0,-89.0,899.413888888889,0.899413888888889,1.4138492063492063,-0.1448015873015873
122,875.0,-86.0,903.5805555555556,0.9035805555555556,1.4236111111111112,-0.13992063492063492
